id,title,artist,album,image,url,duration,year,genre
8v98n-an,Travelling Soldier,Ramana Gogula,Thammudu,https://c.saavncdn.com/399/Thammudu-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,269,2000,
7swcc-Kw,Allahe Allaha,Katike Ramu,Allahe Allaha,https://c.saavncdn.com/432/Allahe-Allaha-Telugu-2023-20231016233124-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,264,2023,
IK0dQBGW,Antha Ishtam,K. S. Chithra,Bheemla Nayak,https://c.saavncdn.com/000/Bheemla-Nayak-Telugu-2021-20220309213923-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,226,2021,
Bs_J38RT,Ori Devuda,Anirudh RavichanderHemachandra,Raghuvaran B.Tech,https://c.saavncdn.com/252/Raghuvaran-B-Tech-Telugu-2014-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,270,2014,
hBvLDTeG,Agni Skalana,M. M. KeeravaniMathangi,Chatrapathi,https://c.saavncdn.com/653/Chatrapathi-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,190,2000,
gf2GYJaF,Spirit Of Jersey,Kaala Bhairava,Jersey,https://c.saavncdn.com/623/Jersey-Telugu-2019-20190427102305-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,267,2019,
VK7-QKWe,Ammo Ammayena,S.A. Raj KumarHariharanSujatha Mohan,Vasantham,https://c.saavncdn.com/468/Vasantham-2003-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,287,2003,
Y9SurbEt,I Just Love You Baby,J.B. (Jeevan Babu)LipisikaRevanth,Prema Katha Chithram,https://c.saavncdn.com/454/Prema-Katha-Chithram-2013-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,233,2013,
9jepFtlN,Karigipoyanu,IlaiyaraajaS.P. BalasubrahmanyamP. Susheela,Marana Mrudangam,https://c.saavncdn.com/984/Marana-Mrudangam-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,270,2000,
P6kEaSFT,Aho! Oka Manasuku,S.P. BalasubrahmanyamK. S. Chithra,Allari Priyudu,https://c.saavncdn.com/671/Allari-Priyudu-Telugu-1994-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/01/18/audio_d0a13f69d2.mp3?filename=mountain-path-125573.mp3,300,1994,
z4bfROfk,Neeli Neelakantuda,Mangli,Neeli Neelakantuda,https://c.saavncdn.com/010/Neeli-Neelakantuda-Telugu-2022-20220224012928-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,263,2022,
E-l0zb2K,Oopiri Aaguthunnadey,Revanth,Arjun Reddy,https://c.saavncdn.com/630/Arjun-Reddy-Telugu-2017-20200817233242-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,244,2017,
95Fm0pp6,Saradaga..Chandamaamane,KarthikSunidhi Chauhan,Oy!,https://c.saavncdn.com/769/Oy-2009-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,279,2009,
3edTPsXN,Ye Swapnalokala,S. P. Balasubrahmanyam,Suswagatham,https://c.saavncdn.com/600/Suswagatham-2003-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/01/18/audio_d0a13f69d2.mp3?filename=mountain-path-125573.mp3,287,1998,
R1BqogbO,Usure Poyene,A.R. RahmanKarthik,Villain,https://c.saavncdn.com/252/Villain-Telugu-2010-20190822153039-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,363,2010,
1t-V2Q-q,Endhuko Prayam,Mani SharmaK. S. ChithraS.P. Balasubrahmanyam,Rajakumarudu,https://c.saavncdn.com/429/Rajakumarudu-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,306,2000,
T08QT4nT,Rise of Shyam,Anurag KulkarniVishal DadlaniRap-Cizzy,Shyam Singha Roy - Telugu,https://c.saavncdn.com/008/Shyam-Singha-Roy-Telugu-Telugu-2021-20220113123204-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,233,2021,
n6NbSHFU,Guruthunda Baava,Charan ArjunDivya Malika,Guruthunda Baava,https://c.saavncdn.com/677/Guruthunda-Baava-Telugu-2024-20240227172123-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,221,2024,
loBuHMJS,Yeto Vellipoyindi,Rajesh Krishnan,Ninne Pelladatha,https://c.saavncdn.com/468/Ninne-Pelladatha-Telugu-1996-20240430181004-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/01/18/audio_d0a13f69d2.mp3?filename=mountain-path-125573.mp3,277,1996,
D7__MNAK,O Sayonara,Suraj SanthoshM.M.Manasi,1 Nenokkadine,https://c.saavncdn.com/075/1-Nenokkadine-Telugu-2014-20230327123727-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,283,2014,
o26XblHV,Em Sandeham Ledu,Kalyani KoduriSunitha,Oohalu Gusagusalade,https://c.saavncdn.com/243/Oohalu-Gusagusalade-Telugu-2014-20211203144400-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,232,2014,
7QZhrNEq,Vatapatra - Happy,P. Susheela,Swati Mutyam,https://c.saavncdn.com/679/Swati-Mutyam-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,273,2000,
G8sm5TqD,Nuvu Malletiga,S.P. BalasubrahmanyamK. S. Chithra,Presidentu Garipellam,https://c.saavncdn.com/954/Presidentu-Garipellam-Telugu-1993-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,259,1993,
YhgzBNHA,Lover Also Fighter Also,Shekhar Ravjiani,Naa Peru Surya Naa Illu India,https://c.saavncdn.com/416/Naa-Peru-Surya-Naa-Illu-India-Telugu-2018-20180422-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,236,2018,
z2k88Oxl,Jawan Title Track,Anirudh RavichanderRaja Kumari,Jawan  (TELUGU),https://c.saavncdn.com/413/Jawan-TELUGU-Telugu-2023-20230921213823-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,188,2023,
j0mNHAfN,Mannela Tintivira,M. M. KeeravaniKalyaniTippuSmitha (Nivedhitha),Chatrapathi,https://c.saavncdn.com/653/Chatrapathi-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,296,2000,
Kchp1VPa,Needhele,Santhosh Narayanan,Chinna,https://c.saavncdn.com/530/Chinna-Telugu-2023-20231010000709-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,214,2023,
s-CIrbAn,Naa Manasuney,S.P. BalasubrahmanyamK. S. Chithra,Manmadhudu,https://c.saavncdn.com/386/Manmadhudu-Telugu-2002-20190206140019-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,246,2002,
HBs7jUEQ,Chanti Pillala,Vijai BulganinAnudeep Dev,Baby,https://c.saavncdn.com/732/Baby-Telugu-2023-20230710131123-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,308,2023,
Afd6cMeS,Kila Kila,S.P. BalasubrahmanyamK. S. Chithra,Coolie No. 1,https://c.saavncdn.com/null/Coolie-No-1-Telugu-1991-20210107202840-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,284,1991,
ES1ToCWU,Melikalu,Mani SharmaNarendraGeetha Madhuri,Cameraman Gangatho Rambabu,https://c.saavncdn.com/947/Cameraman-Gangatho-Rambabu-2012-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/01/18/audio_d0a13f69d2.mp3?filename=mountain-path-125573.mp3,263,2012,
0ul8Ms4H,Malli Kuyave,ChakriHariharanKousalya,Itlu Sharavani Subrahmanyam,https://c.saavncdn.com/151/Itlu-Sharavani-Subrahmanyam-2001-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,373,2001,
#NAME?,Rajamandrike,Mani SharmaShankar MahadevanSuchitra,Narasimhudu,https://c.saavncdn.com/497/Narasimhudu-2005-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,329,2005,
evlxEVcK,Padharu Kalalaku,J.K. BharaviMano,Annamayya,https://c.saavncdn.com/243/Annamayya-Telugu-1997-20221207194819-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,133,1997,
8d0gjEMZ,Edhuta Nilichindhi,KamalakarKarthik,Vaana,https://c.saavncdn.com/012/Vaana-2007-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,288,2007,
BRXHG4A9,Chakkori,Satya PrakashShashaa TirupatiA.R. Rahman,Saahasam Swaasaga Saagipo,https://c.saavncdn.com/996/Saahasam-Swaasaga-Saagipo-Telugu-2016-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/01/18/audio_d0a13f69d2.mp3?filename=mountain-path-125573.mp3,338,2016,
rOTHGl1I,Chandrullo Unde,Shankar Mahadevan,Nuvvostanante Nenoddantana,https://c.saavncdn.com/347/Nuvvostanante-Nenoddantana-Telugu-2014-20181121-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/01/18/audio_d0a13f69d2.mp3?filename=mountain-path-125573.mp3,255,2014,
09h2sKZ7,Vevela Mainala Ganam,Ramana GogulaSunitha,Badri,https://c.saavncdn.com/032/Badri-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/01/18/audio_d0a13f69d2.mp3?filename=mountain-path-125573.mp3,264,2000,
24hQNUkE,Vundipomanne Chotu Kaadu Idi (From &quot;Ambajipeta Marriage Band&quot;),Sekhar ChandraDinesh Rudra,Vundipomanne Chotu Kaadu Idi (From &quot;Ambajipeta Marriage Band&quot;),https://c.saavncdn.com/987/Vundipomanne-Chotu-Kaadu-Idi-From-Ambajipeta-Marriage-Band-Telugu-2024-20240227164247-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,123,2024,
LklYzejQ,Kurisey Kurisey,Thaman SRanjith,Vaishali,https://c.saavncdn.com/101/Vaishali-2011-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,249,2011,
5xGx2gd7,Vinave Vinave,G.V.Prakash KumarShakthisree Gopalan,Raja Rani,https://c.saavncdn.com/514/Raja-Rani-Telugu-2013-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,206,2013,
mATIPXT9,Nairey Nairey,ChakriKousalya,Andhrawala,https://c.saavncdn.com/617/Andhrawala-2003-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,284,2003,
UxDC_PC8,"Kapolla Intikada, Pt. 2",Kumara Vagdevi,"Kapolla Intikada, Pt. 2",https://c.saavncdn.com/089/Kapolla-Intikada-Pt-2-Telugu-2023-20230726080329-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,235,2023,
cHWAyABp,Madhurame,Sameera Bharadwaj,Arjun Reddy,https://c.saavncdn.com/630/Arjun-Reddy-Telugu-2017-20200817233242-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,343,2017,
rFGXybrZ,Inumulo O Hrudayam,A.R. RahmanSuzanne D'MelloKash N' Krissy,Robo,https://c.saavncdn.com/463/Robot-Telugu-2010-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,314,2010,
H-umnrty,Neethoney Dance,Hiphop TamizhaNikhita Gandhi,Dhruva,https://c.saavncdn.com/889/Dhruva-Telugu-2016-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,194,2016,
wdsRdtsY,Bang Bang Bangkok,Devi Sri PrasadRanina ReddyRita Thyagarajan,Kumari 21 F,https://c.saavncdn.com/428/Kumari-21-F-Telugu-2015-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,210,2015,
f_BtJyih,Chinnanati Chelikade,Mani SharmaS.P. BalasubrahmanyamShreya Ghoshal,Yagnam,https://c.saavncdn.com/397/Yagnam-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,340,2004,
_W7SsD_M,Kung Fu Kumaari,DeepakRamya Behara,Bruce Lee,https://c.saavncdn.com/023/Bruce-Lee-Telugu-2018-20180516-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,266,2018,
YjXfMNjB,The Monster Song,Ravi BasrurAdithi Sagar,KGF Chapter 2 - Telugu,https://c.saavncdn.com/837/KGF-Chapter-2-Telugu-Telugu-2022-20230903152659-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,160,2022,
afI2yh5h,Andham Andham,Yuvanshankar RajaKarunya,Vetadu Ventadu,https://c.saavncdn.com/140/Vetadu-Ventadu-Telugu-2012-20190822130546-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,290,2012,
esZf-G6Y,Akalesthey,Devi Sri PrasadNaveenMamatha Mohandas,Shankardada Zindabad,https://c.saavncdn.com/853/Shankardada-Zindabad-2007-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/01/18/audio_d0a13f69d2.mp3?filename=mountain-path-125573.mp3,260,2007,
tyyTetoa,Neetho Unte Chalu,Mohana BhogarajuSandilya Pisapati,Bimbisara,https://c.saavncdn.com/133/Bimbisara-Telugu-2022-20220809173633-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,286,2022,
p35U_ddg,Yellipoke Sakkani Seethamma,Ramu Rathod,Yellipoke Sakkani Seethamma,https://c.saavncdn.com/599/Yellipoke-Sakkani-Seethamma-Telugu-2023-20230125095011-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,218,2023,
QM5n_qUC,Inthena Inthena,Sid Sriram,Suryakantam,https://c.saavncdn.com/250/Suryakantam-Telugu-2019-20220827080849-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,265,2019,
5xMtiQza,Pachani Chilukalu,K.J. Yesudas,Bharateeyudu,https://c.saavncdn.com/607/Bharateeyudu-Telugu-1996-20221207155927-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,351,1996,
t-lzLdfp,Guruvaram,Rahul Nambiar,Dookudu,https://c.saavncdn.com/136/Dookudu-Telugu-2011-20200501170222-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,261,2011,
2o3V-50e,Maya Sundari (From &quot;Dhoom Dhaam&quot;),Anurag KulkarniGopi Sunder,Maya Sundari (From &quot;Dhoom Dhaam&quot;),https://c.saavncdn.com/178/Maya-Sundari-From-Dhoom-Dhaam-Telugu-2024-20240620121049-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,223,2024,
BKfBapor,Andamaina Sunitha,Basheer MastarGotla Hanmanth YadavBharat,Folk Songs,https://c.saavncdn.com/270/Folk-Songs-Telugu-2019-20190919003154-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,189,2019,
dip3Q4EO,Hanuman Chalisa (From &quot;HanuMan&quot;) [Telugu],GowraHariSaicharan Bhaskaruni,Hanuman Chalisa (From &quot;HanuMan&quot;) [Telugu],https://c.saavncdn.com/177/Hanuman-Chalisa-From-HanuMan-Telugu-Telugu-2023-20240620164711-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,248,2023,
Q0cC7cQK,Bhoochadae,Rahul NambiarNavin MadhavShreya GhoshalRamya,Race Gurram,https://c.saavncdn.com/483/Race-Gurram-Telugu-2014-20231017181522-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,261,2014,
5QhTFpeQ,Time To Party,Devi Sri PrasadDavid SimonMalgadi Subha,Attarrintiki Daaredi,https://c.saavncdn.com/464/Attarrintiki-Daaredi-Telugu-2013-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,269,2013,
VMWZ00lC,Jilibili Palukula,Ilaiyaraaja,Sithara,https://c.saavncdn.com/987/Sithara-Telugu-1984-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,273,1984,
siCUBYoc,Allah,M. M. KeeravaniShankar MahadevanVijay Yesudas,Sri Ramadasu,https://c.saavncdn.com/836/Sri-Ramadasu-2006-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/01/18/audio_d0a13f69d2.mp3?filename=mountain-path-125573.mp3,259,2006,
LK-ipItR,Nuvvem Maya,Mani SharmaShreya Ghoshal,Okkadu,https://c.saavncdn.com/408/Okkadu-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/01/18/audio_d0a13f69d2.mp3?filename=mountain-path-125573.mp3,243,2000,
IfzApsoq,Edo Edo,Usha,Nuvvu Leka Nenu Lenu,https://c.saavncdn.com/033/Nuvvu-Leka-Nenu-Lenu-Telugu-2002-20230808022212-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,301,2002,
Am7o8O9T,Vakrathunda Mahakaya,Vandemataram SrinivasS.P. Balasubrahmanyam,Devullu,https://c.saavncdn.com/186/Devullu-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,289,2000,
Qi5AQWFt,Yey Chikittha,Ramana GogulaSunitha,Badri,https://c.saavncdn.com/032/Badri-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,269,2000,
TsnG9Yrn,Egirey Mabbulona,KK,Happy,https://c.saavncdn.com/null/Happy-Telugu-2005-20210130193253-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/01/18/audio_d0a13f69d2.mp3?filename=mountain-path-125573.mp3,234,2005,
3i93rsFn,Hrudayam Anu,Devi Sri PrasadSrinivasSrilekha Parthasarathy,Aaru,https://c.saavncdn.com/030/Aaru-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,263,2000,
JtISKWya,Prema Vennela,Sudharshan Ashok,Chitralahari,https://c.saavncdn.com/358/Chitralahari-Telugu-2019-20190408100813-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,217,2019,
nQ25HnjG,Poonakaalu Loading,Devi Sri PrasadRoll RidaRam Miriyala,Waltair Veerayya (Original Motion Picture Soundtrack),https://c.saavncdn.com/377/Waltair-Veerayya-Original-Motion-Picture-Soundtrack-Telugu-2023-20230111122627-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/01/18/audio_d0a13f69d2.mp3?filename=mountain-path-125573.mp3,198,2023,
Z9mfi6q-,Bae,Anirudh RavichanderAdithya RK,College Don,https://c.saavncdn.com/843/College-Don-Telugu-2022-20220510205233-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,242,2022,
pUQp7HUm,Bharata Vedamuga,Devi Sri PrasadK. S. Chithra,Pournamy,https://c.saavncdn.com/288/Pournamy-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,349,2000,
cGRtD6Sp,Amma Amma,Harris JayarajS.P. BalasubrahmanyamSwetha Mohan,7th Sense,https://c.saavncdn.com/362/7th-Sense-Telugu-2011-20190822153155-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,367,2011,
4KxfN8Lm,Omkaram Srusthi,Devi Sri PrasadVenkat Sai,Damarukam,https://c.saavncdn.com/865/Damarukam-2012-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,64,2012,
UAUANzAY,Neeve,Yazin Nizar,Neeve,https://c.saavncdn.com/758/Neeve-Telugu-2019-20191031231715-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,307,2019,
S3Ekn7Wj,Atta Sudake,Devi Sri PrasadSameera Bharadwaj,Khiladi,https://c.saavncdn.com/blob/173/Khiladi-Telugu-2021-20220211182925-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,186,2021,
sewkau4E,Single's Anthem,Anurag Kulkarni,Bheeshma,https://c.saavncdn.com/558/Bheeshma-Telugu-2019-20200320104145-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,203,2019,
hYM1aUJg,Baby Won't You Tell Me,Shankar MahadevanShweta MohanSiddharth Mahadevan,Saaho,https://c.saavncdn.com/186/Saaho-Telugu-2019-20190828024553-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,262,2019,
6W1382Ie,Deevinchaave,Suhaas PrinceAnup RubensDr. P. Satish Kumar,Deevinchaave,https://c.saavncdn.com/366/Deevinchaave-Telugu-2023-20230806161507-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,329,2023,
8kWALeFj,Brindavanam,Mangli Satyavathi,Rowdy Boys,https://c.saavncdn.com/970/Rowdy-Boys-Telugu-2021-20220112234034-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,232,2021,
NLSwH-Pv,Chalore Chalore (Hindi),Devi Sri Prasad,Jalsa,https://c.saavncdn.com/903/Jalsa-2008-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,185,2008,
x0D-xvda,SteppaMaar,Mani SharmaAnurag KulkarniSahithi Chaganti,Double ISMART,https://c.saavncdn.com/310/Double-ISMART-Telugu-2024-20240701154416-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,232,2024,
4kR9mORp,Nalla Nagulamma (DJ Song),Akunuri DevaiahLavanya Potharaju,Nalla Nagulamma (DJ Song),https://c.saavncdn.com/462/Nalla-Nagulamma-DJ-Song-Telugu-2023-20231017155250-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,275,2023,
EnmpaCZw,Kilimanjaro Bhala,A.R. RahmanJaved AliChinmayi Sripada,Robo,https://c.saavncdn.com/463/Robot-Telugu-2010-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,329,2010,
n5L9tp5g,Barbie Girl,Devi Sri PrasadJaspreet JaszSuchitra,Mirchi,https://c.saavncdn.com/500/Mirchi-2013-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,237,2013,
5pt9V47Y,Dil Mangey More,ChakriKunal GanjawalaMaha Lakshmi,Krishna,https://c.saavncdn.com/183/Krishna-2007-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,225,2007,
dI413JgD,Kondalalo Nelakonna,Annamayya KeerthanaS.P. Balasubrahmanyam,Annamayya,https://c.saavncdn.com/243/Annamayya-Telugu-1997-20221207194819-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/01/18/audio_d0a13f69d2.mp3?filename=mountain-path-125573.mp3,89,1997,
CLlEhJvh,Maa Uri Cheruvu Venuka,Sruthi Patel,Palle Patalu(Best Folk Songs),https://c.saavncdn.com/136/Palle-Patalu-Best-Folk-Songs--Telugu-2019-20200709145908-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,270,2019,
45HH6Gzq,O Rendu Prema Meghaalila (Reprise),Vijai BulganinSreerama Chandra,Baby,https://c.saavncdn.com/732/Baby-Telugu-2023-20230710131123-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,324,2023,
Eo_7XAzp,Manasulo Madhve,Sonu NigamSaindhavi,Sakuni,https://c.saavncdn.com/349/Sakuni-Telugu-2012-20210210160930-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,326,2012,
dDn0lFhJ,Osey Ramulamma,Vandemataram SrinivasSwarnalatha,Osey Ramulamma,https://c.saavncdn.com/746/Osey-Ramulamma-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,283,2000,
